-6.122746e-1 -1.9183691e0 2.0728433e0 2.0728433e0
-5.306438e-1 -1.9183691e0 2.2376263e0 2.2376263e0
-4.490128e-1 -1.9183691e0 2.4236258e0 2.4236258e0
-3.673819e-1 -1.9183691e0 2.6275772e0 2.6275772e0
-2.85751e-1 -1.9183691e0 2.8462172e0 2.8462172e0
-2.0412e-1 -1.9183691e0 3.0762823e0 3.0762823e0
-1.224892e-1 -1.9183691e0 3.3145079e0 3.3145079e0
-4.08583e-2 -1.9183691e0 3.5576309e0 3.5576309e0
4.07727e-2 -1.9183691e0 3.8023878e0 3.8023878e0
1.224036e-1 -1.9183691e0 4.0455144e0 4.0455144e0
2.040344e-1 -1.9183691e0 4.283747e0 4.283747e0
2.856653e-1 -1.9183691e0 4.5138219e0 4.5138219e0
3.672963e-1 -1.9183691e0 4.7324759e0 4.7324759e0
4.489272e-1 -1.9183691e0 4.9364444e0 4.9364444e0
5.30558e-1 -1.9183691e0 5.122464e0 5.122464e0
6.12189e-1 -1.9183691e0 5.2872714e0 5.2872714e0
6.938199e-1 -1.9183691e0 5.4276022e0 5.4276022e0
7.754507e-1 -1.9183691e0 5.5401929e0 5.5401929e0
8.570816e-1 -1.9183691e0 5.6217798e0 5.6217798e0
9.387126e-1 -1.9183691e0 5.6690996e0 5.6690996e0
1.0203435e0 -1.9183691e0 5.6788881e0 5.6788881e0
1.1019743e0 -1.9183691e0 5.6478809e0 5.6478809e0
1.1836053e0 -1.9183691e0 5.5728146e0 5.5728146e0
1.2652362e0 -1.9183691e0 5.4504274e0 5.4504274e0
1.346867e0 -1.9183691e0 5.2774525e0 5.2774525e0
1.4284981e0 -1.9183691e0 5.0506277e0 5.0506277e0
1.510129e0 -1.9183691e0 4.7666927e0 4.7666927e0
1.5917598e0 -1.9183691e0 4.4223746e0 4.4223746e0
1.6733907e0 -1.9183691e0 4.0144223e0 4.0144223e0
1.7550217e0 -1.9183691e0 3.5395589e0 3.5395589e0
1.8366525e0 -1.9183691e0 2.994526e0 2.994526e0
1.9182834e0 -1.9183691e0 2.3760706e0 2.3760706e0
1.9999144e0 -1.9183691e0 1.6809067e0 1.6809067e0

-2.0e0 -1.8367383e0 5.3736084e0 5.3736084e0
-1.9183691e0 -1.8367383e0 4.6783629e0 4.6783629e0
-1.8367383e0 -1.8367383e0 4.0598293e0 4.0598293e0
-1.7551074e0 -1.8367383e0 3.5147191e0 3.5147191e0
-1.6734764e0 -1.8367383e0 3.039784e0 3.039784e0
-1.5918456e0 -1.8367383e0 2.6317639e0 2.6317639e0
-1.5102147e0 -1.8367383e0 2.2873814e0 2.2873814e0
-1.4285837e0 -1.8367383e0 2.003385e0 2.003385e0
-1.3469528e0 -1.8367383e0 1.7765024e0 1.7765024e0
-1.265322e0 -1.8367383e0 1.6034714e0 1.6034714e0
-1.183691e0 -1.8367383e0 1.4810332e0 1.4810332e0
-1.1020601e0 -1.8367383e0 1.4059195e0 1.4059195e0
-1.0204292e0 -1.8367383e0 1.374868e0 1.374868e0
-9.387982e-1 -1.8367383e0 1.3846161e0 1.3846161e0
-8.571674e-1 -1.8367383e0 1.4318979e0 1.4318979e0
-7.755363e-1 -1.8367383e0 1.5134508e0 1.5134508e0
-6.939055e-1 -1.8367383e0 1.6260107e0 1.6260107e0
-6.122746e-1 -1.8367383e0 1.7663141e0 1.7663141e0
-5.306438e-1 -1.8367383e0 1.9310971e0 1.9310971e0
-4.490128e-1 -1.8367383e0 2.1170966e0 2.1170966e0
-3.673819e-1 -1.8367383e0 2.321048e0 2.321048e0
-2.85751e-1 -1.8367383e0 2.539688e0 2.539688e0
-2.0412e-1 -1.8367383e0 2.7697531e0 2.7697531e0
-1.224892e-1 -1.8367383e0 3.0079787e0 3.0079787e0
-4.08583e-2 -1.8367383e0 3.2511017e0 3.2511017e0
4.07727e-2 -1.8367383e0 3.4958586e0 3.4958586e0
1.224036e-1 -1.8367383e0 3.7389851e0 3.7389851e0
2.040344e-1 -1.8367383e0 3.9772177e0 3.9772177e0
2.856653e-1 -1.8367383e0 4.2072926e0 4.2072926e0
3.672963e-1 -1.8367383e0 4.4259467e0 4.4259467e0
4.489272e-1 -1.8367383e0 4.6299152e0 4.6299152e0
5.30558e-1 -1.8367383e0 4.8159348e0 4.8159348e0
6.12189e-1 -1.8367383e0 4.9807422e0 4.9807422e0
6.938199e-1 -1.8367383e0 5.121073e0 5.121073e0
7.754507e-1 -1.8367383e0 5.2336636e0 5.2336636e0
8.570816e-1 -1.8367383e0 5.3152505e0 5.3152505e0
9.387126e-1 -1.8367383e0 5.3625703e0 5.3625703e0
1.0203435e0 -1.8367383e0 5.3723589e0 5.3723589e0
1.1019743e0 -1.8367383e0 5.3413516e0 5.3413516e0
1.1836053e0 -1.8367383e0 5.2662854e0 5.2662854e0
1.2652362e0 -1.8367383e0 5.1438982e0 5.1438982e0
1.346867e0 -1.8367383e0 4.9709233e0 4.9709233e0
1.4284981e0 -1.8367383e0 4.7440985e0 4.7440985e0
1.510129e0 -1.8367383e0 4.4601634e0 4.4601634e0
1.5917598e0 -1.8367383e0 4.1158453e0 4.1158453e0
1.6733907e0 -1.8367383e0 3.707893e0 3.707893e0
1.7550217e0 -1.8367383e0 3.2330296e0 3.2330296e0
1.8366525e0 -1.8367383e0 2.6879968e0 2.6879968e0
1.9182834e0 -1.8367383e0 2.0695413e0 2.0695413e0
1.9999144e0 -1.8367383e0 1.3743774e0 1.3743774e0

-2.0e0 -1.7551074e0 5.0804001e0 5.0804001e0
-1.9183691e0 -1.7551074e0 4.3851546e0 4.3851546e0
-1.8367383e0 -1.7551074e0 3.766621e0 3.766621e0
-1.7551074e0 -1.7551074e0 3.2215108e0 3.2215108e0
-1.6734764e0 -1.7551074e0 2.7465756e0 2.7465756e0
-1.5918456e0 -1.7551074e0 2.3385556e0 2.3385556e0
-1.5102147e0 -1.7551074e0 1.9941731e0 1.9941731e0
-1.4285837e0 -1.7551074e0 1.7101767e0 1.7101767e0
-1.3469528e0 -1.7551074e0 1.483294e0 1.483294e0
-1.265322e0 -1.7551074e0 1.310263e0 1.310263e0
-1.183691e0 -1.7551074e0 1.1878249e0 1.1878249e0
-1.1020601e0 -1.7551074e0 1.1127112e0 1.1127112e0
-1.0204292e0 -1.7551074e0 1.0816597e0 1.0816597e0
-9.387982e-1 -1.7551074e0 1.0914078e0 1.0914078e0
-8.571674e-1 -1.7551074e0 1.1386896e0 1.1386896e0
-7.755363e-1 -1.7551074e0 1.2202425e0 1.2202425e0
-6.939055e-1 -1.7551074e0 1.3328024e0 1.3328024e0
-6.122746e-1 -1.7551074e0 1.4731058e0 1.4731058e0
-5.306438e-1 -1.7551074e0 1.6378888e0 1.6378888e0
-4.490128e-1 -1.7551074e0 1.8238882e0 1.8238882e0
-3.673819e-1 -1.7551074e0 2.0278397e0 2.0278397e0
-2.85751e-1 -1.7551074e0 2.2464796e0 2.2464796e0
-2.0412e-1 -1.7551074e0 2.4765448e0 2.4765448e0
-1.224892e-1 -1.7551074e0 2.7147704e0 2.7147704e0
-4.08583e-2 -1.7551074e0 2.9578934e0 2.9578934e0
4.07727e-2 -1.7551074e0 3.2026503e0 3.2026503e0
1.224036e-1 -1.7551074e0 3.4457768e0 3.4457768e0
2.040344e-1 -1.7551074e0 3.6840094e0 3.6840094e0
2.856653e-1 -1.7551074e0 3.9140843e0 3.9140843e0
3.672963e-1 -1.7551074e0 4.1327383e0 4.1327383e0
4.489272e-1 -1.7551074e0 4.3367068e0 4.3367068e0
5.30558e-1 -1.7551074e0 4.5227264e0 4.5227264e0
6.12189e-1 -1.7551074e0 4.6875339e0 4.6875339e0
6.938199e-1 -1.7551074e0 4.8278647e0 4.8278647e0
7.754507e-1 -1.7551074e0 4.9404553e0 4.9404553e0
8.570816e-1 -1.7551074e0 5.0220422e0 5.0220422e0
9.387126e-1 -1.7551074e0 5.069362e0 5.069362e0
1.0203435e0 -1.7551074e0 5.0791505e0 5.0791505e0
1.1019743e0 -1.7551074e0 5.0481433e0 5.0481433e0
1.1836053e0 -1.7551074e0 4.9730771e0 4.9730771e0
1.2652362e0 -1.7551074e0 4.8506898e0 4.8506898e0
1.346867e0 -1.7551074e0 4.677715e0 4.677715e0
1.4284981e0 -1.7551074e0 4.4508902e0 4.4508902e0
1.510129e0 -1.7551074e0 4.1669551e0 4.1669551e0
1.5917598e0 -1.7551074e0 3.822637e0 3.822637e0
1.6733907e0 -1.7551074e0 3.4146848e0 3.4146848e0
1.7550217e0 -1.7551074e0 2.9398213e0 2.9398213e0
1.8366525e0 -1.7551074e0 2.3947885e0 2.3947885e0
1.9182834e0 -1.7551074e0 1.776333e0 1.776333e0
1.9999144e0 -1.7551074e0 1.0811691e0 1.0811691e0

-2.0e0 -1.6734764e0 4.8005203e0 4.8005203e0
-1.9183691e0 -1.6734764e0 4.1052748e0 4.1052748e0
-1.8367383e0 -1.6734764e0 3.4867412e0 3.4867412e0
-1.7551074e0 -1.6734764e0 2.941631e0 2.941631e0
-1.6734764e0 -1.6734764e0 2.4666959e0 2.4666959e0
-1.5918456e0 -1.6734764e0 2.0586758e0 2.0586758e0
-1.5102147e0 -1.6734764e0 1.7142934e0 1.7142934e0
-1.4285837e0 -1.6734764e0 1.430297e0 1.430297e0
-1.3469528e0 -1.6734764e0 1.2034143e0 1.2034143e0
-1.265322e0 -1.6734764e0 1.0303833e0 1.0303833e0
-1.183691e0 -1.6734764e0 9.079451e-1 9.079451e-1
-1.1020601e0 -1.6734764e0 8.328314e-1 8.328314e-1
-1.0204292e0 -1.6734764e0 8.0178e-1 8.0178e-1
-9.387982e-1 -1.6734764e0 8.11528e-1 8.11528e-1
-8.571674e-1 -1.6734764e0 8.588098e-1 8.588098e-1
-7.755363e-1 -1.6734764e0 9.403627e-1 9.403627e-1
-6.939055e-1 -1.6734764e0 1.0529227e0 1.0529227e0
-6.122746e-1 -1.6734764e0 1.193226e0 1.193226e0
-5.306438e-1 -1.6734764e0 1.358009e0 1.358009e0
-4.490128e-1 -1.6734764e0 1.5440085e0 1.5440085e0
-3.673819e-1 -1.6734764e0 1.7479599e0 1.7479599e0
-2.85751e-1 -1.6734764e0 1.9665999e0 1.9665999e0
-2.0412e-1 -1.6734764e0 2.196665e0 2.196665e0
-1.224892e-1 -1.6734764e0 2.4348906e0 2.4348906e0
-4.08583e-2 -1.6734764e0 2.6780136e0 2.6780136e0
4.07727e-2 -1.6734764e0 2.9227705e0 2.9227705e0
1.224036e-1 -1.6734764e0 3.165897e0 3.165897e0
2.040344e-1 -1.6734764e0 3.4041296e0 3.4041296e0
2.856653e-1 -1.6734764e0 3.6342046e0 3.6342046e0
3.672963e-1 -1.6734764e0 3.8528586e0 3.8528586e0
4.489272e-1 -1.6734764e0 4.0568271e0 4.0568271e0
5.30558e-1 -1.6734764e0 4.2428467e0 4.2428467e0
6.12189e-1 -1.6734764e0 4.4076541e0 4.4076541e0
6.938199e-1 -1.6734764e0 4.547985e0 4.547985e0
7.754507e-1 -1.6734764e0 4.6605756e0 4.6605756e0
8.570816e-1 -1.6734764e0 4.7421625e0 4.7421625e0
9.387126e-1 -1.6734764e0 4.7894823e0 4.7894823e0
1.0203435e0 -1.6734764e0 4.7992708e0 4.7992708e0
1.1019743e0 -1.6734764e0 4.7682635e0 4.7682635e0
1.1836053e0 -1.6734764e0 4.6931973e0 4.6931973e0
1.2652362e0 -1.6734764e0 4.5708101e0 4.5708101e0
1.346867e0 -1.6734764e0 4.3978352e0 4.3978352e0
1.4284981e0 -1.6734764e0 4.1710104e0 4.1710104e0
1.510129e0 -1.6734764e0 3.8870753e0 3.8870753e0
1.5917598e0 -1.6734764e0 3.5427573e0 3.5427573e0
1.6733907e0 -1.6734764e0 3.134805e0 3.134805e0
1.7550217e0 -1.6734764e0 2.6599416e0 2.6599416e0
1.8366525e0 -1.6734764e0 2.1149088e0 2.1149088e0
1.9182834e0 -1.6734764e0 1.4964532e0 1.4964532e0
1.9999144e0 -1.6734764e0 8.012894e-1 8.012894e-1

-2.0e0 -1.5918456e0 4.5339722e0 4.5339722e0
-1.9183691e0 -1.5918456e0 3.8387267e0 3.8387267e0
-1.8367383e0 -1.5918456e0 3.220193e0 3.220193e0
-1.7551074e0 -1.5918456e0 2.6750829e0 2.6750829e0
-1.6734764e0 -1.5918456e0 2.2001477e0 2.2001477e0
-1.5918456e0 -1.5918456e0 1.7921277e0 1.7921277e0
-1.5102147e0 -1.5918456e0 1.4477452e0 1.4477452e0
-1.4285837e0 -1.5918456e0 1.1637488e0 1.1637488e0
-1.3469528e0 -1.5918456e0 9.368661e-1 9.368661e-1
-1.265322e0 -1.5918456e0 7.638351e-1 7.638351e-1
-1.183691e0 -1.5918456e0 6.41397e-1 6.41397e-1
-1.1020601e0 -1.5918456e0 5.662833e-1 5.662833e-1
-1.0204292e0 -1.5918456e0 5.352318e-1 5.352318e-1
-9.387982e-1 -1.5918456e0 5.449799e-1 5.449799e-1
-8.571674e-1 -1.5918456e0 5.922617e-1 5.922617e-1
-7.755363e-1 -1.5918456e0 6.738145e-1 6.738145e-1
-6.939055e-1 -1.5918456e0 7.863745e-1 7.863745e-1
-6.122746e-1 -1.5918456e0 9.266779e-1 9.266779e-1
-5.306438e-1 -1.5918456e0 1.0914609e0 1.0914609e0
-4.490128e-1 -1.5918456e0 1.2774603e0 1.2774603e0
-3.673819e-1 -1.5918456e0 1.4814117e0 1.4814117e0
-2.85751e-1 -1.5918456e0 1.7000517e0 1.7000517e0
-2.0412e-1 -1.5918456e0 1.9301169e0 1.9301169e0
-1.224892e-1 -1.5918456e0 2.1683424e0 2.1683424e0
-4.08583e-2 -1.5918456e0 2.4114655e0 2.4114655e0
4.07727e-2 -1.5918456e0 2.6562224e0 2.6562224e0
1.224036e-1 -1.5918456e0 2.8993489e0 2.8993489e0
2.040344e-1 -1.5918456e0 3.1375815e0 3.1375815e0
2.856653e-1 -1.5918456e0 3.3676564e0 3.3676564e0
3.672963e-1 -1.5918456e0 3.5863104e0 3.5863104e0
4.489272e-1 -1.5918456e0 3.790279e0 3.790279e0
5.30558e-1 -1.5918456e0 3.9762985e0 3.9762985e0
6.12189e-1 -1.5918456e0 4.141106e0 4.141106e0
6.938199e-1 -1.5918456e0 4.2814368e0 4.2814368e0
7.754507e-1 -1.5918456e0 4.3940274e0 4.3940274e0
8.570816e-1 -1.5918456e0 4.4756143e0 4.4756143e0
9.387126e-1 -1.5918456e0 4.5229341e0 4.5229341e0
1.0203435e0 -1.5918456e0 4.5327226e0 4.5327226e0
1.1019743e0 -1.5918456e0 4.5017154e0 4.5017154e0
1.1836053e0 -1.5918456e0 4.4266492e0 4.4266492e0
1.2652362e0 -1.5918456e0 4.304262e0 4.304262e0
1.346867e0 -1.5918456e0 4.1312871e0 4.1312871e0
1.4284981e0 -1.5918456e0 3.9044623e0 3.9044623e0
1.510129e0 -1.5918456e0 3.6205272e0 3.6205272e0
1.5917598e0 -1.5918456e0 3.2762091e0 3.2762091e0
1.6733907e0 -1.5918456e0 2.8682568e0 2.8682568e0
1.7550217e0 -1.5918456e0 2.3933934e0 2.3933934e0
1.8366525e0 -1.5918456e0 1.8483606e0 1.8483606e0
1.9182834e0 -1.5918456e0 1.2299051e0 1.2299051e0
1.9999144e0 -1.5918456e0 5.347412e-1 5.347412e-1

-2.0e0 -1.5102147e0 4.2807465e0 4.2807465e0
-1.9183691e0 -1.5102147e0 3.585501e0 3.585501e0
-1.8367383e0 -1.5102147e0 2.9669673e0 2.9669673e0
-1.7551074e0 -1.5102147e0 2.4218571e0 2.4218571e0
-1.6734764e0 -1.5102147e0 1.946922e0 1.946922e0
-1.5918456e0 -1.5102147e0 1.538902e0 1.538902e0
-1.5102147e0 -1.5102147e0 1.1945195e0 1.1945195e0
-1.4285837e0 -1.5102147e0 9.10523e-1 9.10523e-1
-1.3469528e0 -1.5102147e0 6.836404e-1 6.836404e-1
-1.265322e0 -1.5102147e0 5.106094e-1 5.106094e-1
-1.183691e0 -1.5102147e0 3.881712e-1 3.881712e-1
-1.1020601e0 -1.5102147e0 3.130576e-1 3.130576e-1
-1.0204292e0 -1.5102147e0 2.82006e-1 2.82006e-1
-9.387982e-1 -1.5102147e0 2.917542e-1 2.917542e-1
-8.571674e-1 -1.5102147e0 3.39036e-1 3.39036e-1
-7.755363e-1 -1.5102147e0 4.205888e-1 4.205888e-1
-6.939055e-1 -1.5102147e0 5.331488e-1 5.331488e-1
-6.122746e-1 -1.5102147e0 6.734521e-1 6.734521e-1
-5.306438e-1 -1.5102147e0 8.382352e-1 8.382352e-1
-4.490128e-1 -1.5102147e0 1.0242346e0 1.0242346e0
-3.673819e-1 -1.5102147e0 1.228186e0 1.228186e0
-2.85751e-1 -1.5102147e0 1.446826e0 1.446826e0
-2.0412e-1 -1.5102147e0 1.6768912e0 1.6768912e0
-1.224892e-1 -1.5102147e0 1.9151167e0 1.9151167e0
-4.08583e-2 -1.5102147e0 2.1582397e0 2.1582397e0
4.07727e-2 -1.5102147e0 2.4029967e0 2.4029967e0
1.224036e-1 -1.5102147e0 2.6461232e0 2.6461232e0
2.040344e-1 -1.5102147e0 2.8843558e0 2.8843558e0
2.856653e-1 -1.5102147e0 3.1144307e0 3.1144307e0
3.672963e-1 -1.5102147e0 3.3330847e0 3.3330847e0
4.489272e-1 -1.5102147e0 3.5370532e0 3.5370532e0
5.30558e-1 -1.5102147e0 3.7230728e0 3.7230728e0
6.12189e-1 -1.5102147e0 3.8878802e0 3.8878802e0
6.938199e-1 -1.5102147e0 4.028211e0 4.028211e0
7.754507e-1 -1.5102147e0 4.1408017e0 4.1408017e0
8.570816e-1 -1.5102147e0 4.2223886e0 4.2223886e0
9.387126e-1 -1.5102147e0 4.2697084e0 4.2697084e0
1.0203435e0 -1.5102147e0 4.2794969e0 4.2794969e0
1.1019743e0 -1.5102147e0 4.2484897e0 4.2484897e0
1.1836053e0 -1.5102147e0 4.1734235e0 4.1734235e0
1.2652362e0 -1.5102147e0 4.0510362e0 4.0510362e0
1.346867e0 -1.5102147e0 3.8780614e0 3.8780614e0
1.4284981e0 -1.5102147e0 3.6512366e0 3.6512366e0
1.510129e0 -1.5102147e0 3.3673015e0 3.3673015e0
1.5917598e0 -1.5102147e0 3.0229834e0 3.0229834e0
1.6733907e0 -1.5102147e0 2.6150311e0 2.6150311e0
1.7550217e0 -1.5102147e0 2.1401677e0 2.1401677e0
1.8366525e0 -1.5102147e0 1.5951349e0 1.5951349e0
1.9182834e0 -1.5102147e0 9.766794e-1 9.766794e-1
1.9999144e0 -1.5102147e0 2.815155e-1 2.815155e-1

-2.0e0 -1.4285837e0 4.0408524e0 4.0408524e0
-1.9183691e0 -1.4285837e0 3.3456068e0 3.3456068e0
-1.8367383e0 -1.4285837e0 2.7270732e0 2.7270732e0
-1.7551074e0 -1.4285837e0 2.181963e0 2.181963e0
-1.6734764e0 -1.4285837e0 1.7070279e0 1.7070279e0
-1.5918456e0 -1.4285837e0 1.2990079e0 1.2990079e0
-1.5102147e0 -1.4285837e0 9.546254e-1 9.546254e-1
-1.4285837e0 -1.4285837e0 6.70629e-1 6.70629e-1
-1.3469528e0 -1.4285837e0 4.437463e-1 4.437463e-1
-1.265322e0 -1.4285837e0 2.707153e-1 2.707153e-1
-1.183691e0 -1.4285837e0 1.482771e-1 1.482771e-1
-1.1020601e0 -1.4285837e0 7.31635e-2 7.31635e-2
-1.0204292e0 -1.4285837e0 4.2112e-2 4.2112e-2
-9.387982e-1 -1.4285837e0 5.186e-2 5.186e-2
-8.571674e-1 -1.4285837e0 9.91418e-2 9.91418e-2
-7.755363e-1 -1.4285837e0 1.806947e-1 1.806947e-1
-6.939055e-1 -1.4285837e0 2.932547e-1 2.932547e-1
-6.122746e-1 -1.4285837e0 4.33558e-1 4.33558e-1
-5.306438e-1 -1.4285837e0 5.98341e-1 5.98341e-1
-4.490128e-1 -1.4285837e0 7.843405e-1 7.843405e-1
-3.673819e-1 -1.4285837e0 9.88292e-1 9.88292e-1
-2.85751e-1 -1.4285837e0 1.2069319e0 1.2069319e0
-2.0412e-1 -1.4285837e0 1.436997e0 1.436997e0
-1.224892e-1 -1.4285837e0 1.6752226e0 1.6752226e0
-4.08583e-2 -1.4285837e0 1.9183456e0 1.9183456e0
4.07727e-2 -1.4285837e0 2.1631026e0 2.1631026e0
1.224036e-1 -1.4285837e0 2.4062291e0 2.4062291e0
2.040344e-1 -1.4285837e0 2.6444617e0 2.6444617e0
2.856653e-1 -1.4285837e0 2.8745366e0 2.8745366e0
3.672963e-1 -1.4285837e0 3.0931906e0 3.0931906e0
4.489272e-1 -1.4285837e0 3.2971591e0 3.2971591e0
5.30558e-1 -1.4285837e0 3.4831787e0 3.4831787e0
6.12189e-1 -1.4285837e0 3.6479861e0 3.6479861e0
6.938199e-1 -1.4285837e0 3.788317e0 3.788317e0
7.754507e-1 -1.4285837e0 3.9009076e0 3.9009076e0
8.570816e-1 -1.4285837e0 3.9824945e0 3.9824945e0
9.387126e-1 -1.4285837e0 4.0298143e0 4.0298143e0
1.0203435e0 -1.4285837e0 4.0396028e0 4.0396028e0
1.1019743e0 -1.4285837e0 4.0085956e0 4.0085956e0
1.1836053e0 -1.4285837e0 3.9335294e0 3.9335294e0
1.2652362e0 -1.4285837e0 3.8111421e0 3.8111421e0
1.346867e0 -1.4285837e0 3.6381673e0 3.6381673e0
1.4284981e0 -1.4285837e0 3.4113425e0 3.4113425e0
1.510129e0 -1.4285837e0 3.1274074e0 3.1274074e0
1.5917598e0 -1.4285837e0 2.7830893e0 2.7830893e0
1.6733907e0 -1.4285837e0 2.375137e0 2.375137e0
1.7550217e0 -1.4285837e0 1.9002736e0 1.9002736e0
1.8366525e0 -1.4285837e0 1.3552408e0 1.3552408e0
1.9182834e0 -1.4285837e0 7.367853e-1 7.367853e-1
1.9999144e0 -1.4285837e0 4.16214e-2 4.16214e-2

-2.0e0 -1.3469528e0 3.8142822e0 3.8142822e0
-1.9183691e0 -1.3469528e0 3.1190367e0 3.1190367e0
-1.8367383e0 -1.3469528e0 2.5005031e0 2.5005031e0
-1.7551074e0 -1.3469528e0 1.9553929e0 1.9553929e0
-1.6734764e0 -1.3469528e0 1.4804578e0 1.4804578e0
-1.5918456e0 -1.3469528e0 1.0724377e0 1.0724377e0
-1.5102147e0 -1.3469528e0 7.280553e-1 7.280553e-1
-1.4285837e0 -1.3469528e0 4.440588e-1 4.440588e-1
-1.3469528e0 -1.3469528e0 2.171762e-1 2.171762e-1
-1.265322e0 -1.3469528e0 4.41452e-2 4.41452e-2
-1.183691e0 -1.3469528e0 -7.8293e-2 -7.8293e-2
-1.1020601e0 -1.3469528e0 -1.534067e-1 -1.534067e-1
-1.0204292e0 -1.3469528e0 -1.844582e-1 -1.844582e-1
-9.387982e-1 -1.3469528e0 -1.747101e-1 -1.747101e-1
-8.571674e-1 -1.3469528e0 -1.274283e-1 -1.274283e-1
-7.755363e-1 -1.3469528e0 -4.58754e-2 -4.58754e-2
-6.939055e-1 -1.3469528e0 6.66846e-2 6.66846e-2
-6.122746e-1 -1.3469528e0 2.069879e-1 2.069879e-1
-5.306438e-1 -1.3469528e0 3.71771e-1 3.71771e-1
-4.490128e-1 -1.3469528e0 5.577704e-1 5.577704e-1
-3.673819e-1 -1.3469528e0 7.617218e-1 7.617218e-1
-2.85751e-1 -1.3469528e0 9.803618e-1 9.803618e-1
-2.0412e-1 -1.3469528e0 1.210427e0 1.210427e0
-1.224892e-1 -1.3469528e0 1.4486525e0 1.4486525e0
